X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-8574084.55592414,4710963.99384486,121390,Ward 1,"2711 Georgia Avenue Northwest, Washington, District of Columbia 20001",2711 Georgia Ave. NW,Under Construction,DHCD,12,38.92511516,-77.02225829,0,2,10,0,0,,229519,398065.45,139703.03,2711 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8572660.34059465,4703628.12741439,121391,Ward 6,"1319 South Capitol Street Southwest, Washington, District of Columbia 20003",1319 South Capitol St. SW,Completed 2015 to Date,DHCD,25,38.87348298,-77.00959077,0,1,24,0,0,,310170,399174.26,134009.69,1319 SOUTH CAPITOL STREET SW,2024/09/23 09:00:26+00
-8568504.90616654,4708137.8681971,121392,Ward 5,"2225 M Street Northeast, Washington, District of Columbia 20002",2229 M Street NE,Pipeline,DHCD OP,92,38.9053962,-76.97195347,24,58,0,10,0,22-21,49906,402412.43,137510.37,2225 M STREET NE,2024/09/23 09:00:26+00
-8574148.96341485,4715389.14848334,121393,Ward 4,"710 Kennedy Street Northwest, Washington, District of Columbia 20011","The Kennedy Condominium, 710 Kennedy St. NW",Under Construction,DHCD,3,38.95616753,-77.02282362,0,1,0,2,0,,250244,398016.14,143135.31,710 KENNEDY STREET NW,2024/09/23 09:00:26+00
-8569993.52753009,4708753.08547646,121394,Ward 5,"1730 Montello Avenue Northeast, Washington, District of Columbia 20002",1730 Montello Ave. NE,Under Construction,DHCD,1,38.90974827,-76.98555943,0,0,0,1,0,,56818,401252.46,137987.5,1730 MONTELLO AVENUE NE,2024/09/23 09:00:26+00
-8570881.92621557,4713217.00088432,121395,Ward 5,"828 Taylor Street Northeast, Washington, District of Columbia 20017",828 Taylor St. NE,Completed 2015 to Date,DHCD,1,38.94093514,-76.99353416,0,0,0,1,0,,81005,400560.04,141450.49,828 TAYLOR STREET NE,2024/09/23 09:00:26+00
-8570899.90298685,4713215.9578238,121396,Ward 5,"824 Taylor Street Northeast, Washington, District of Columbia 20017",824 Taylor Street NE,Completed 2015 to Date,DHCD,1,38.94093821,-76.99371134,0,0,0,1,0,,80859,400546.04,141449.68,824 TAYLOR STREET NE,2024/09/23 09:00:26+00
-8570583.5822306,4710590.25016792,121397,Ward 5,"1011 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1011 Rhode Island Ave. NE,Completed 2015 to Date,DHCD,1,38.92264063,-76.99088845,0,0,1,0,0,,75855,400792.59,139412.88,1011 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8575364.26163428,4716139.86102702,121398,Ward 4,"5912 14th Street Northwest, Washington, District of Columbia 20011",5912 14th St NW,Completed 2015 to Date,DHCD,22,38.9613639,-77.03380553,1,13,0,8,0,,243467,397070.1,143717.73,5912 14TH STREET NW,2024/09/23 09:00:26+00
-8579720.42446957,4712018.27154034,121399,Ward 3,"3218 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",3218 Wisconsin Ave NW - Acquisition/Critical Repairs,Completed 2015 to Date,DHCD,10,38.93256829,-77.0729376,0,0,0,10,0,,221525,393676,140523.18,3218 WISCONSIN AVENUE NW,2024/09/23 09:00:26+00
-8576034.42554596,4710450.52330149,121400,Ward 1,"2359 Ontario Road Northwest, Washington, District of Columbia 20009",2359-2401 Ontario Road NW,Completed 2015 to Date,DHCD,53,38.92161256,-77.03982572,0,7,0,46,0,,235737,396546.41,139305.19,2359 ONTARIO ROAD NW,2024/09/23 09:00:26+00
-8574869.28682517,4715943.5306405,121401,Ward 4,"5759 13th Street Northwest, Washington, District of Columbia 20011",5759-61 13th St NW,Completed 2015 to Date,DHCD,18,38.95999251,-77.0293591,0,1,0,17,0,,243481,397455.42,143565.36,5759 13TH STREET NW,2024/09/23 09:00:26+00
-8563312.22305117,4708108.10530451,121402,Ward 7,"1112 Eastern Avenue Northeast, Washington, District of Columbia 20019",Villages at Tillman - Loan 1,Completed 2015 to Date,DHCD,58,38.90523963,-76.92554027,0,0,0,58,0,,73936,406458.45,137489.54,1112 EASTERN AVENUE NE,2024/09/23 09:00:26+00
-8563546.48000583,4708340.09860971,121403,Ward 7,"1216 Eastern Avenue Northeast, Washington, District of Columbia 20019",Villages at Tillman - Loan 2,Completed 2015 to Date,DHCD,69,38.90686138,-76.92764463,0,0,0,69,0,,156293,406275.78,137669.42,1216 EASTERN AVENUE NE,2024/09/23 09:00:26+00
-8568364.45841837,4702203.81286226,121404,Ward 8,"2585 Naylor Road Southeast, Washington, District of Columbia 20020",LIHTC Small Building Pool- NYT,Completed 2015 to Date,DHCD,53,38.86395333,-76.97092526,14,32,0,7,0,,46075,402523.33,132904.21,2585 NAYLOR ROAD SE,2024/09/23 09:00:26+00
-8565402.63028543,4706133.67890206,121405,Ward 7,"101 41st Street Northeast, Washington, District of Columbia 20019",101 41st Street NE,Completed 2015 to Date,DHCD,14,38.89143595,-76.94431871,0,0,0,14,0,,75947,404830.59,135956.06,101 41ST STREET NE,2024/09/23 09:00:26+00
-8569124.52938188,4703304.61463675,121406,Ward 8,"1507 19th Street Southeast, Washington, District of Columbia 20020",19th Street Apartments,Completed 2015 to Date,DHCD,36,38.87162088,-76.97766702,0,0,0,36,0,,150045,401930.55,133758.72,1507 19TH STREET SE,2024/09/23 09:00:26+00
-8576233.58582464,4710521.93177017,121407,Ward 1,"2384 Champlain Street Northwest, Washington, District of Columbia 20009",2384 Champlain Street NW,Completed 2015 to Date,DHCD,30,38.92211163,-77.04161481,0,0,0,30,0,,284377,396391.29,139360.66,2384 CHAMPLAIN STREET NW,2024/09/23 09:00:26+00
-8571628.32260926,4709904.04522093,121408,Ward 5,"2023 4th Street Northeast, Washington, District of Columbia 20002",Angel's Gate,Completed 2015 to Date,DHCD,5,38.91779315,-77.00024504,4,1,0,0,0,,52591,399978.75,138880.45,2023 4TH STREET NE,2024/09/23 09:00:26+00
-8570626.22328474,4701092.67458457,121409,Ward 8,"2719 Douglas Place Southeast, Washington, District of Columbia 20020",City Towns,Completed 2015 to Date,DHCD,61,38.85618092,-76.99124303,28,0,0,33,0,,298586,400760.08,132041.05,2719 DOUGLAS PLACE SE,2024/09/23 09:00:26+00
-8574643.28028057,4710803.49057607,121410,Ward 1,"1101 Euclid Street Northwest, Washington, District of Columbia 20009",1101 Euclid NW,Completed 2015 to Date,DHCD,34,38.92407905,-77.02732885,15,8,0,11,0,,231892,397630.19,139578.63,1101 EUCLID STREET NW,2024/09/23 09:00:26+00
-8568516.88495681,4699760.14332041,121411,Ward 8,"3424 22nd Street Southeast, Washington, District of Columbia 20020",Villages at Parklands (Parklands Manor),Under Construction,DCHFA DHCD,460,38.84685873,-76.97229453,0,0,460,0,0,,299176,402405.07,131006.55,3424 22ND STREET SE,2024/09/23 09:00:26+00
-8571097.76362911,4701207.77159189,121412,Ward 8,"2652 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20020",Parkway House Apartments,Completed 2015 to Date,DHCD,67,38.85698606,-76.99547895,9,56,2,0,0,,278211,400392.41,132130.4,2652 MARTIN LUTHER KING JR AVENUE SE,2024/09/23 09:00:26+00
-8568640.84612265,4708134.21044208,121413,Ward 5,"2117 M Street Northeast, Washington, District of Columbia 20002",Atelier Gardens Condominium (2117 M St. NE),Under Construction,DHCD,1,38.90542213,-76.97340809,0,0,1,0,0,,51485,402306.51,137507.5,2117 M STREET NE,2024/09/23 09:00:26+00
-8571101.9425432,4704927.16951008,121414,Ward 6,"712 E Street Southeast, Washington, District of Columbia 20003",712 E Street SE,Under Construction,DHCD,2,38.88299964,-76.99551649,0,0,0,2,0,,77036,400389.01,135018.1,712 E STREET SE,2024/09/23 09:00:26+00
-8568916.42038778,4710523.78343181,121415,Ward 5,"2425 20th Street Northeast, Washington, District of Columbia 20018",2425 20th St. NE,Under Construction,DHCD,3,38.92200724,-76.97597694,0,0,3,0,0,,334696,402091.3,139361.55,2425 20TH STREET NE,2024/09/23 09:00:26+00
-8573117.2260823,4717882.84968428,121416,Ward 4,"6896 Laurel Street Northwest, Washington, District of Columbia 20012",6896 Laurel St. NW (6830 Laurel),Under Construction,DHCD,34,38.97375842,-77.01344159,0,0,34,0,0,,245173,398819.76,145068.68,6896 LAUREL STREET NW,2024/09/23 09:00:26+00
-8571255.99328077,4708725.33209203,121417,Ward 5,"1331 5th Street NE, Washington, District of Columbia 20002",6th Street and Florida Ave NE - JBG Smith/Gallaudet PUD (Parcel 4),Pipeline,OP,65,38.90986244,-76.99699096,0,46,0,19,0,15-24C,286062,400268.84,137965.87,1331 5TH STREET NE,2024/09/23 09:00:26+00
-8568995.02584222,4705231.62433634,121418,Ward 7,"1901 C Street Southeast, Washington, District of Columbia 20003",Hill East Phase I - Park Kennedy (Parcel G-1),Completed 2015 to Date,DMPED DHCD,31,38.88512824,-76.97658974,15,0,16,0,0,,314740,402031.12,135254.68,1901 C STREET SE,2024/09/23 09:00:26+00
-8572154.64635139,4703679.80715434,121419,Ward 8,"1331 Yards Place Southeast, Washington, District of Columbia 20003",The Yards - Parcel H,Under Construction,OP,96,38.87427627,-77.00497308,0,96,0,0,0,21-06,334779,399568.46,134049.78,1331 YARDS PLACE SE,2024/09/23 09:00:26+00
-8573020.05032496,4702339.4359272,121420,Ward 6,"101 V Street Southwest, Washington, District of Columbia 20593",The Stacks Building B - Buzzard Point,Under Construction,DHCD,32,38.86480153,-77.01289933,0,0,32,0,0,,277734,398893.72,133009.19,101 V STREET SW,2024/09/23 09:00:26+00
-8573098.70362391,4702421.67166651,121421,Ward 6,"2000 2nd Street Southwest, Washington, District of Columbia 20024",The Stacks Building A - Buzzard Point,Under Construction,DHCD,32,38.86547683,-77.01345369,0,0,32,0,0,,333415,398832.41,133073.05,2000 2ND STREET SW,2024/09/23 09:00:26+00
-8572986.11444955,4702368.05831354,121422,Ward 6,"2099 1st Street SW, Washington, District of Columbia 20024",The Stacks Building C - Buzzard Point,Under Construction,DHCD,26,38.86497389,-77.01256567,0,1,25,0,0,,333413,398920.18,133031.41,2099 1ST STREET SW,2024/09/23 09:00:26+00
-8569486.67113428,4711140.60838273,121423,Ward 5,"1617 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1617 Rhode Island Ave NE,Completed 2015 to Date,DHCD,2,38.92645034,-76.98100418,0,0,2,0,0,,59567,401646.98,139839.98,1617 RHODE ISLAND AVENUE NE,2024/09/23 09:00:26+00
-8574633.04161183,4718168.25791991,121424,Ward 4,"1100 Dahlia Street Northwest, Washington, District of Columbia 20012",WRAMC - The Reynard (QRS),Under Construction,DMPED,34,38.97572042,-77.02698583,0,0,0,34,0,,335594,397639.87,145290.21,1100 DAHLIA STREET NW,2024/09/23 09:00:26+00
-8575085.66198257,4717729.46321594,121425,Ward 4,"1341 Aspen Street Northwest, Washington, District of Columbia 20012",WRAMC - Aspen Square (Parcel WXY),Under Construction,DMPED,4,38.97246891,-77.03128702,0,0,0,4,0,,335179,397287.43,144950.14,1341 ASPEN STREET NW,2024/09/23 09:00:26+00
-8568634.22969837,4699993.81605724,121426,Ward 8,"2112 Ridgecrest Court Southeast, Washington, District of Columbia 20020",Ridgecrest Phase II,Completed 2015 to Date,DCHFA DHCD,128,38.84849356,-76.97334865,26,27,49,26,0,,146736,402313.51,131188,2112 RIDGECREST COURT SE,2024/09/23 09:00:26+00
-8575246.08724996,4711229.6184236,121427,Ward 1,"2900 14th Street Northwest, Washington, District of Columbia 20009",Harvard Court Apartments - Columbia Heights Village Expansion,Pipeline,DCHFA DHCD,109,38.92705741,-77.03274396,22,87,0,0,0,,234356,397160.74,139909.37,2900 14TH STREET NW,2024/09/23 09:00:26+00
-8573096.43731681,4715494.4582511,121428,Ward 4,"145 Kennedy Street Northwest, Washington, District of Columbia 20011",145 Kennedy Street,Pipeline,DHCD OP,35,38.95685559,-77.01343333,8,0,27,0,0,22-14,276093,398835.67,143216.81,145 KENNEDY STREET NW,2024/09/23 09:00:26+00
-8563056.20969686,4707846.59706604,121429,Ward 7,"950 Eastern Avenue Northeast, Washington, District of Columbia 20019",950 Eastern Ave NE,Pipeline,DCHFA DHCD,56,38.90341152,-76.92324046,13,43,0,0,0,,82882,406658.1,137286.77,950 EASTERN AVENUE NE,2024/09/23 09:00:26+00
-8572790.03390918,4710654.64070274,121430,Ward 5,"2507 1st Street Northwest, Washington, District of Columbia 20001",McMillan Senior Apartments - Parcel 4,Pipeline,DMPED DCHFA DHCD,85,38.92303911,-77.01068086,24,52,9,0,0,,311645,399073.8,139462.85,2507 1ST STREET NW,2024/09/23 09:00:26+00
-8564952.76389929,4706257.40247223,121431,Ward 7,"4256 Benning Road Northeast, Washington, District of Columbia 20019",WCI Benning Apartments,Completed 2015 to Date,DHCD,14,38.89230101,-76.94027749,0,0,0,14,0,,24290,405181.12,136052.31,4256 BENNING ROAD NE,2024/09/23 09:00:26+00
-8573587.03086598,4718411.16434779,121432,Ward 4,"7050 Eastern Avenue Northwest, Washington, District of Columbia 20012",Elm Gardens,Completed 2015 to Date,DHCD,36,38.97722724,-77.0178404,0,18,0,18,0,,245138,398454.13,145478.32,7050 EASTERN AVENUE NW,2024/09/23 09:00:26+00
-8576024.46411279,4710302.70034282,121433,Ward 1,"2321 Ontario Road Northwest, Washington, District of Columbia 20009",2319 Ontario Road NW,Under Construction,DHCD,1,38.92057943,-77.03973623,0,0,0,1,0,,235777,396554.12,139190.5,2321 ONTARIO ROAD NW,2024/09/23 09:00:26+00
-8570232.3317894,4704171.50880608,121434,Ward 6,"1310 L Street Southeast, Washington, District of Columbia 20003",1310-1312 L Street SE,Under Construction,DHCD,1,38.87772286,-76.98773818,0,0,1,0,0,,68301,401066.88,134431.56,1310 L STREET SE,2024/09/23 09:00:26+00
-8574149.51318515,4710907.30039008,121435,Ward 1,"2620 Georgia Avenue Northwest, Washington, District of Columbia 20001",2620 Georgia Ave NW,Under Construction,DHCD,1,38.92480488,-77.02289327,0,0,0,1,0,,232391,398014.84,139659.06,2620 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8564904.35399801,4707737.01384422,121436,Ward 7,"4311 Sheriff Road Northeast, Washington, District of Columbia 20019",4311 Sheriff Road NE,Under Construction,DHCD,1,38.90261781,-76.93986674,0,0,1,0,0,,23805,405218.09,137200.65,4311 SHERIFF ROAD NE,2024/09/23 09:00:26+00
-8575850.56339629,4709192.958447,121437,Ward 2,"1641 R Street Northwest, Washington, District of Columbia 20009",1641 R St NW,Under Construction,DHCD,1,38.91282263,-77.03817406,0,1,0,0,0,,243052,396689.23,138329.41,1641 R STREET NW,2024/09/23 09:00:26+00
-8576372.74331615,4710528.81454189,121438,Ward 1,"1800 Columbia Road Northwest, Washington, District of Columbia 20009",1800 Columbia Road NW (Adams Morgan/SunTrust Plaza),Pipeline,DHCD,50,38.92215973,-77.04286488,0,0,50,0,0,,235413,396282.89,139366.05,1800 COLUMBIA ROAD NW,2024/09/23 09:00:26+00
-8568549.92877199,4708136.03910014,121439,Ward 5,"2213 M Street Northeast, Washington, District of Columbia 20002",2213 M St NE,Completed 2015 to Date,DHCD,2,38.90543491,-76.97259136,0,0,0,2,0,,50222,402377.35,137508.94,2213 M STREET NE,2024/09/23 09:00:26+00
-8574696.12136165,4705310.85786025,121440,Ward 6,"300 12th Street Southwest, Washington, District of Columbia 20024",Cotton Annex (300 12th St SW),Under Construction,DHCD,46,38.88552654,-77.02777362,0,1,45,0,0,,42685,397587.73,135316.29,300 12TH STREET SW,2024/09/23 09:00:26+00
-8574565.36444698,4715381.23324964,121441,Ward 4,"918 Kennedy Street Northwest, Washington, District of Columbia 20011",918 Kennedy Apartments,Pipeline,DHCD,1,38.95606433,-77.02662892,0,1,0,0,0,,254595,397691.92,143129.26,918 KENNEDY STREET NW,2024/09/23 09:00:26+00
-8570251.01426005,4704243.78978494,121442,Ward 6,"1307 K Street Southeast, Washington, District of Columbia 20003",1307 K Street SE,Completed 2015 to Date,DHCD,1,38.87822077,-76.98787247,0,0,0,1,0,,68579,401052.31,134487.67,1307 K STREET SE,2024/09/23 09:00:26+00
-8569435.84724149,4707262.36870868,121443,Ward 7,"1627 Benning Road Northeast, Washington, District of Columbia 20002",1627 Benning Road NE,Under Construction,DHCD,1,38.89932722,-76.9805497,0,0,1,0,0,,59111,401687.21,136830.76,1627 BENNING ROAD NE,2024/09/23 09:00:26+00
-8569814.19607357,4701218.72711004,121444,Ward 8,"2303 Elvans Road Southeast, Washington, District of Columbia 20020","Overlook at Anacostia, 2303 Elvans Road SE",Completed 2015 to Date,DHCD,1,38.85706759,-76.98393349,0,0,0,1,0,,331735,401393.21,132139.02,2303 ELVANS ROAD SE,2024/09/23 09:00:26+00
-8568561.15883508,4701028.61099036,121445,Ward 8,"2838 Langston Place Southeast, Washington, District of Columbia 20020",2838 Langston Place SE,Completed 2015 to Date,DHCD,1,38.8557062,-76.97261783,0,0,1,0,0,,335522,402370.25,131991.62,2838 LANGSTON PLACE SE,2024/09/23 09:00:26+00
-8575149.13501409,4710787.62605649,121446,Ward 1,"2601 14th Street Northwest, Washington, District of Columbia 20011",Novel 14th (2601 14th Street NW),Under Construction,DHCD,15,38.92396818,-77.03187302,0,1,14,0,0,,335829,397236.14,139566.45,2601 14TH STREET NW,2024/09/23 09:00:26+00
-8571070.94085071,4704514.47348398,121447,Ward 6,"733 8th Street Southeast, Washington, District of Columbia 20003",733 8th Street SE,Under Construction,DHCD,1,38.8801137,-76.99523799,0,0,1,0,0,,78392,400413.19,134697.74,733 8TH STREET SE,2024/09/23 09:00:26+00
-8574299.11511309,4712918.26589637,121448,Ward 4,"827 Randolph Street Northwest, Washington, District of Columbia 20011",827-829 Randolph Street NW,Under Construction,DHCD,2,38.93885739,-77.02423716,0,0,2,0,0,,252522,397898.72,141219.04,827 RANDOLPH STREET NW,2024/09/23 09:00:26+00
-8571595.67059857,4702361.64912819,121449,Ward 8,"632 Howard Road Southeast, Washington, District of Columbia 20020",The Douglass (632 Howard Road SE) - Bridge District Phase I,Under Construction,DHCD OP,78,38.86512933,-77.00074655,0,15,63,0,0,21-13,278584,400004.19,133026.36,632 HOWARD ROAD SE,2024/09/23 09:00:26+00
-8570561.36241582,4711837.3369572,121450,Ward 5,"3319 12th Street Northeast, Washington, District of Columbia 20017",3319 12th St. NE,Under Construction,DHCD,1,38.93130426,-76.99066037,0,1,0,0,0,,36576,400809.8,140380.34,3319 12TH STREET NE,2024/09/23 09:00:26+00
-8574833.26153501,4709748.86573178,121451,Ward 1,"1250 U Street Northwest, Washington, District of Columbia 20009",1250 U Street NW,Pipeline,OP,19,38.91670854,-77.02903548,0,1,16,2,0,22-29,297746,397481.94,138760.45,1250 U STREET NW,2024/09/23 09:00:26+00
-8571688.08724638,4708253.70174757,121452,Ward 6,"1232 4th Street Northeast, Washington, District of Columbia 20002",1232 4th Street NE PUD,Pipeline,OP,98,38.9062571,-77.00078191,19,0,79,0,0,22-32,70413,399932.18,137599.89,1232 4TH STREET NE,2024/09/23 09:00:26+00
-8570200.42285654,4702696.89491623,121453,Ward 8,"1234 Good Hope Road Southeast, Washington, District of Columbia 20020",1234 Good Hope Road Parcels,Pipeline,DMPED,120,38.86740184,-76.987418,20,100,0,0,0,,285966,401091.91,133286.73,1234 GOOD HOPE ROAD SE,2024/09/23 09:00:26+00
-8572776.33789709,4708772.74630513,121454,Ward 5,"45 P Street Northwest, Washington, District of Columbia 20001",Lebanon Village at Langston-Slater,Pipeline,DMPED,31,38.90988536,-77.01055783,5,14,3,9,0,,279790,399084.3,138002.71,45 P STREET NW,2024/09/23 09:00:26+00
-8574591.37517349,4711799.80914347,121455,Ward 1,"3308 Sherman Avenue Northwest, Washington, District of Columbia 20010",La Union Buena Vista,Completed 2015 to Date,DHCD,34,38.93104877,-77.02687538,2,12,17,3,0,,231010,397670.85,140351.53,3308 SHERMAN AVENUE NW,2024/09/23 09:00:26+00
-8568297.02724144,4700742.6368817,121456,Ward 8,"2474 Alabama Avenue Southeast, Washington, District of Columbia 20020",Yoke Alabama Ave,Completed 2015 to Date,DHCD,8,38.85373222,-76.97031951,0,0,0,8,0,,46776,402576.27,131769.61,2474 ALABAMA AVENUE SE,2024/09/23 09:00:26+00
-8572694.43040214,4716004.36699176,121457,Ward 4,"11 Nicholson Street Northwest, Washington, District of Columbia 20011",11 Nicholson St NW,Completed 2015 to Date,DHCD,18,38.96041746,-77.00982204,4,14,0,0,0,,245617,399148.72,143612.17,11 NICHOLSON STREET NW,2024/09/23 09:00:26+00
-8575006.76622366,4712090.59491532,121458,Ward 1,"3435 Holmead Place Northwest, Washington, District of Columbia 20010",Wesley Holmead,Completed 2015 to Date,DHCD Amazon Housing Equity Fund,96,38.93307367,-77.0305941,16,38,30,12,0,,230675,397347.38,140577.2,3435 HOLMEAD PLACE NW,2024/09/23 09:00:26+00
-8574061.23279191,4715448.65765411,121459,Ward 4,"5501 7th Street Northwest, Washington, District of Columbia 20011",5501-5503 7th Street NW,Pipeline,DHCD,3,38.95653566,-77.02210023,0,3,0,0,0,,246736,398084.46,143181.44,5501 7TH STREET NW,2024/09/23 09:00:26+00
-8570193.57942063,4704604.74394271,121460,Ward 6,"1341 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",1341 Pennsylvania Avenue SE,Under Construction,DHCD,1,38.88064155,-76.9874182,0,0,0,1,0,,66631,401097.04,134767.88,1341 PENNSYLVANIA AVENUE SE,2024/09/23 09:00:26+00
-8573839.29135058,4715465.87330485,121461,Ward 4,"501 Kennedy Street Northwest, Washington, District of Columbia 20011",501 Kennedy Street NW,Under Construction,DHCD,2,38.95665558,-77.0201065,0,1,1,0,0,,246727,398257.27,143194.75,501 KENNEDY STREET NW,2024/09/23 09:00:26+00
-8569234.06520187,4707742.30271315,121462,Ward 5,"1001 17th Street Northeast, Washington, District of Columbia 20002",1001-1005 17th Street NE,Under Construction,DHCD,3,38.90268243,-76.97873706,0,1,2,0,0,,76169,401844.36,137203.25,1001 17TH STREET NE,2024/09/23 09:00:26+00
-8569716.22562424,4705162.65517124,121463,Ward 7,"330 15th Street Southeast, Washington, District of Columbia 20003",330 15th Street SE,Under Construction,DHCD,1,38.88464631,-76.98306838,0,0,0,1,0,,289434,401469.03,135201.02,330 15TH STREET SE,2024/09/23 09:00:26+00
-8569119.94288147,4707449.58709284,121464,Ward 5,"816 18th Street NE, Washington, District of Columbia 20002",816-818 18th St. NE,Under Construction,DHCD,1,38.90063608,-76.97771188,0,0,1,0,0,,80375,401933.34,136976.11,816 18TH STREET NE,2024/09/23 09:00:26+00
-8568872.13574827,4707535.04558289,121465,Ward 5,"838 20th Street Northeast, Washington, District of Columbia 20002",838-842 20th Street NE,Under Construction,DHCD,2,38.90123352,-76.9754858,0,0,2,0,0,,81270,402126.42,137042.48,838 20TH STREET NE,2024/09/23 09:00:26+00
-8574582.1587551,4708555.09810153,121466,Ward 2,"1335 11th Street Northwest, Washington, District of Columbia 20001",1335 11th Street NW,Under Construction,DHCD,2,38.90836396,-77.02677979,0,0,2,0,0,,239319,397677.29,137834.11,1335 11TH STREET NW,2024/09/23 09:00:26+00
-8571141.00162829,4707679.72415187,121467,Ward 6,"701 K Street Northeast, Washington, District of Columbia 20002",701 K St NE Cooperative,Completed 2015 to Date,DHCD,12,38.90224462,-76.99586736,1,11,0,0,0,,151117,400358.47,137154.48,701 K STREET NE,2024/09/23 09:00:26+00
-8574309.82391598,4712870.4320515,121468,Ward 4,"3831 Georgia Avenue Northwest, Washington, District of Columbia 20011",Augusta Apartments (3831 Georgia Ave. NW),Completed 2015 to Date,DHCD,2,38.93852677,-77.02442356,0,0,2,0,0,,252565,397890.37,141181.94,3831 GEORGIA AVENUE NW,2024/09/23 09:00:26+00
-8571414.72135587,4708752.61854173,121469,Ward 5,"1329 4th Street Northeast, Washington, District of Columbia 20002",Union Market 1329-1345 4th Street NE,Pipeline,OP,53,38.909745,-76.99832622,0,0,53,0,0,22-35,149252,400145.17,137987.04,1329 4TH STREET NE,2024/09/23 09:00:26+00
-8571292.8268432,4696897.51332973,121470,Ward 8,"4386 7th Street Southeast, Washington, District of Columbia 20032",Belmont Crossing Phase 2,Pipeline,DHCD,227,38.82682775,-76.99723123,80,102,0,45,0,,22626,400240.42,128782.65,4386 7TH STREET SE,2024/09/23 09:00:26+00
-8573555.57972125,4718402.83748627,121471,Ward 4,"7044 Eastern Avenue Northwest, Washington, District of Columbia 20012",Takoma Metro Station (HANTA),Pipeline,OP,144,38.97716909,-77.01755787,10,0,60,74,0,22-36,245136,398478.61,145471.86,7044 EASTERN AVENUE NW,2024/09/23 09:00:26+00
-8571688.8955917,4702300.83308007,121472,Ward 8,"633 Howard Road Southeast, Washington, District of Columbia 20020",Bridge District Phase 2,Pipeline,DHCD,109,38.86463162,-77.00078917,0,24,85,0,0,22-39,278586,399931.51,132979.14,633 HOWARD ROAD SE,2024/09/23 09:00:26+00
-8572069.24381008,4708918.12179061,121473,Ward 5,"151 Q Street Northeast, Washington, District of Columbia 20002",The Gale Eckington - TOPA New Covenant,Completed 2015 to Date,"Amazon Housing Equity Fund ; Washington Housing Initiative",350,38.91090155,-77.0042059,0,0,48,302,0,,307165,399635.22,138115.47,151 Q STREET NE,2024/09/23 09:00:26+00
-8574204.99594068,4710198.00207871,121474,Ward 1,"2250 8th Street Northwest, Washington, District of Columbia 20001",Howard East Towers,Pipeline,DHCD,42,38.91984735,-77.02339168,0,0,42,0,0,,337358,397971.48,139108.78,2250 8TH STREET NW,2024/09/23 09:00:26+00
-8568200.21463099,4703431.21937773,121475,Ward 7,"2617 Pennsylvania Avenue Southeast, Washington, District of Columbia 20020",2617 Pennsylvania Avenue SE,Under Construction,DHCD,5,38.87253806,-76.96944983,0,5,0,0,0,,45744,402651.06,133857.22,2617 PENNSYLVANIA AVENUE SE,2024/09/23 09:00:26+00
-8572854.10696098,4715480.43485539,121476,Ward 4,"71 Kennedy Street Northwest, Washington, District of Columbia 20011",5501 1st Street NW,Pipeline,DHCD,4,38.95675763,-77.01125644,0,0,0,4,0,,300721,399024.35,143205.91,71 KENNEDY STREET NW,2024/09/23 09:00:26+00
-8573718.55097408,4711876.71873714,121477,Ward 1,"423 Lamont Street Northwest, Washington, District of Columbia 20010",423 Lamont Street NW,Completed 2015 to Date,DHCD,1,38.93160868,-77.01903549,0,0,0,1,0,,336367,398350.7,140411.02,423 LAMONT STREET NW,2024/09/23 09:00:26+00
-8571088.09715019,4701386.09169955,121478,Ward 8,"2628 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20020",2628 Martin Luther King Jr. Ave SE,Pipeline,DHCD,1,38.85823345,-76.99539211,0,1,0,0,0,,45636,400399.94,132268.87,2628 MARTIN LUTHER KING JR AVENUE SE,2024/09/23 09:00:26+00
-8575858.78454935,4711884.64297556,121479,Ward 1,"3215 Mount Pleasant Street Northwest, Washington, District of Columbia 20010",3215 Mt. Pleasant Street NW,Under Construction,DHCD,2,38.93163484,-77.03824791,0,0,2,0,0,,284602,396683.7,140417.69,3215 MOUNT PLEASANT STREET NW,2024/09/23 09:00:26+00
-8570259.49063097,4706712.84809456,121480,Ward 6,"423 13th Street Northeast, Washington, District of Columbia 20002",423 13th Street NE,Under Construction,DHCD,1,38.89548555,-76.98803265,0,1,0,0,0,,24760,401045.45,136404.17,423 13TH STREET NE,2024/09/23 09:00:26+00
