X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.0011115,38.82457497,89947,Ward 8,"4518 3rd Street Southeast, Washington, District of Columbia 20032",Worthington Woods Apartments,Under Construction,DCHFA DHCD,394,38.82456753,-77.00110922,40,83,271,0,0,,276649,399903.68,128531.71,4518 3RD STREET SE,2024/02/05 05:00:27+00
-77.02761742,38.97692004,89948,Ward 4,"7175 12th Street Northwest, Washington, District of Columbia 20012",WRAMC - The Kite House (Building O),Completed 2015 to Date,DMPED,9,38.97689497,-77.02790583,0,0,0,9,0,,334719,397607.14,145443.6,7175 12TH STREET NW,2024/02/05 05:00:27+00
-77.0275633,38.97602815,89949,Ward 4,"1155 Dahlia Street Northwest, Washington, District of Columbia 20012",WRAMC - 1155 Dahlia Street (Building P),Completed 2015 to Date,DMPED DHCD,38,38.97602035,-77.027561,0,0,0,38,0,,335855,397611.8,145344.59,1155 DAHLIA STREET NW,2024/02/05 05:00:27+00
-76.98340631,38.85184968,89950,Ward 8,"3100 Bruce Place Southeast, Washington, District of Columbia 20020",Hyacinth's Way - Bruce Place SE at Jasper Place SE PUD,Pipeline,OP,71,38.85184224,-76.98340403,36,0,35,0,0,21-07,287511,401440.57,131559.52,3100 BRUCE PLACE SE,2024/02/05 05:00:27+00
-77.04043557,38.92112183,89951,Ward 1,"2400 Ontario Road Northwest, Washington, District of Columbia 20009",Jubilee Ontario Place - Ontario KEB,Under Construction,DCHFA DHCD,52,38.92111404,-77.04043327,29,23,0,0,0,,333067,396493.7,139249.91,2400 ONTARIO ROAD NW,2024/02/05 05:00:27+00
-76.97325103,38.8731382,89952,Ward 8,"2305 Nicholson Street Southeast, Washington, District of Columbia 20020",2305 Nicholson St. SE,Under Construction,DHCD,2,38.87314229,-76.9732854,0,0,2,0,0,,48826,402321.38,133922.91,2305 NICHOLSON STREET SE,2024/02/05 05:00:27+00
-77.02049199,38.91589112,89953,Ward 1,"611 Florida Avenue Northwest, Washington, District of Columbia 20001",611 Florida Ave. NW,Completed 2015 to Date,DHCD,1,38.91588366,-77.0204897,0,0,1,0,0,,229860,398223.04,138668.68,611 FLORIDA AVENUE NW,2024/02/05 05:00:27+00
-77.09600699,38.91752686,89954,Ward 3,"4865 Macarthur Boulevard Northwest, Washington, District of Columbia 20007",Balfour at Palisades,Under Construction,DHCD,10,38.91743283,-77.0959333,0,2,8,0,0,,285004,391674.23,138854.44,4865 MACARTHUR BOULEVARD NW,2024/02/05 05:00:27+00
-77.03303229,38.93957516,89955,Ward 4,"3934 14th Street Northwest, Washington, District of Columbia 20011",14th Street Condos,Under Construction,DHCD,1,38.93956736,-77.03302999,0,0,1,0,0,,284808,397136.44,141298.13,3934 14TH STREET NW,2024/02/05 05:00:27+00
-76.99707721,38.90902879,89956,Ward 5,"1325 5th Street Northeast, Washington, District of Columbia 20002",Union Market PUD North Building,Completed 2015 to Date,DHCD OP,24,38.909021,-76.99707493,0,7,17,0,0,14-12E,286052,400253.7,137906.71,1325 5TH STREET NE,2024/02/05 05:00:27+00
-77.02783699,38.92008117,89957,Ward 1,"2237 12th Street Northwest, Washington, District of Columbia 20009",2237 12th St NW,Completed 2015 to Date,DHCD,1,38.92007338,-77.0278347,0,1,0,0,0,,238959,397586.19,139133.98,2237 12TH STREET NW,2024/02/05 05:00:27+00
-77.0278542,38.92015279,89958,Ward 1,"2243 12th Street Northwest, Washington, District of Columbia 20009",2241-2243 12th Street Northwest,Completed 2015 to Date,DHCD,1,38.920145,-77.02785191,0,0,1,0,0,,218122,397584.7,139141.93,2243 12TH STREET NW,2024/02/05 05:00:27+00
-76.99146958,38.93369133,89959,Ward 5,"1036 Newton Street NE, Washington, District of Columbia 20017",1036 Newton Street NE,Under Construction,DHCD,1,38.93370459,-76.99149175,0,0,1,0,0,,74999,400739.81,140644.49,1036 NEWTON STREET NE,2024/02/05 05:00:27+00
-76.99206524,38.92281104,89960,Ward 5,"1002 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1002 Rhode Island Avenue Northeast,Under Construction,DHCD,1,38.92280358,-76.99206295,0,0,0,1,0,,76233,400688.27,139436.68,1002 RHODE ISLAND AVENUE NE,2024/02/05 05:00:27+00
-77.01605919,38.97411803,89961,Ward 4,"225 Vine Street Northwest, Washington, District of Columbia 20012",225 Vine Street Northwest,Completed 2015 to Date,DHCD,17,38.97418661,-77.01608957,0,2,15,0,0,,245147,398608.61,145132.31,225 VINE STREET NW,2024/02/05 05:00:27+00
-77.026556,38.94462352,89962,Ward 4,"4412 Georgia Avenue Northwest, Washington, District of Columbia 20011",4412 Georgia Avenue Northwest,Under Construction,DHCD,2,38.94459435,-77.02654366,0,0,2,0,0,,252628,397698.07,141858.36,4412 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-76.97617757,38.86987518,89963,Ward 8,"1625 21st Place Southeast, Washington, District of Columbia 20020",21st Place Flats,Under Construction,DHCD,2,38.86987286,-76.97614718,0,0,2,0,0,,59242,402067.52,133560.62,1625 21ST PLACE SE,2024/02/05 05:00:27+00
-77.02453799,38.91682171,89964,Ward 1,"912 U Street Northwest, Washington, District of Columbia 20001",Grimke Elementary School Phase 1 - The Fold,Completed 2015 to Date,DMPED DHCD,9,38.91681425,-77.0245357,0,5,0,4,0,,311496,397872.18,138772.07,912 U STREET NW,2024/02/05 05:00:27+00
-76.99948649,38.8382336,89965,Ward 8,"426 Woodcrest Drive Southeast, Washington, District of Columbia 20032",426 Woodcrest Drive Southeast,Under Construction,DHCD,3,38.83822616,-76.99948421,0,0,0,3,0,,307621,400044.78,130047.91,426 WOODCREST DRIVE SE,2024/02/05 05:00:27+00
-77.03731645,38.90847075,89966,Ward 2,"1328 16th Street Northwest, Washington, District of Columbia 20036",1650 O Street Northwest (1328 16th St NW),Under Construction,DHCD,8,38.90846296,-77.03731416,0,1,7,0,0,,279074,396763.61,137845.42,1328 16TH STREET NW,2024/02/05 05:00:27+00
-76.97771884,38.90116854,89967,Ward 5,"840 18th Street NE, Washington, District of Columbia 20002",840 18th Street NE,Under Construction,DHCD,3,38.90116108,-76.97771656,0,0,3,0,0,,81313,401932.92,137034.39,840 18TH STREET NE,2024/02/05 05:00:27+00
-76.93747834,38.89167704,89968,Ward 7,"4501 Blaine Street Northeast, Washington, District of Columbia 20019",Residences at Benning Road (4501 Blaine St NE),Under Construction,DCHFA DHCD Amazon Housing Equity Fund,156,38.89166925,-76.93747607,0,0,156,0,0,,334867,405424.2,135982.38,4501 BLAINE STREET NE,2024/02/05 05:00:27+00
-77.0266696,38.91744471,89969,Ward 1,"2005 11th Street Northwest, Washington, District of Columbia 20001",2005 11th Street Northwest,Under Construction,DHCD,3,38.91743692,-77.02666731,0,0,0,3,0,,334983,397687.34,138841.28,2005 11TH STREET NW,2024/02/05 05:00:27+00
-76.96626987,38.92364161,89970,Ward 5,"2601 30th Street Northeast, Washington, District of Columbia 20018",2601 30th Street Northeast,Under Construction,DHCD,1,38.92361281,-76.96630635,0,0,1,0,0,,45938,402925.11,139529.39,2601 30TH STREET NE,2024/02/05 05:00:27+00
-76.98614881,38.8449866,89971,Ward 8,"1351 Alabama Avenue Southeast, Washington, District of Columbia 20032",Malcolm X School Site,Pipeline,DMPED OP,180,38.84497916,-76.98614653,45,75,60,0,0,21-17,289201,401202.63,130797.63,1351 ALABAMA AVENUE SE,2024/02/05 05:00:27+00
-77.03265728,38.97276406,89972,Ward 4,"1395 Aspen Street Northwest, Washington, District of Columbia 20012",WRAMC - SOME Karin House (Building 17),Completed 2015 to Date,DMPED,40,38.97275626,-77.03265498,40,0,0,0,0,,319869,397170.27,144982.39,1395 ASPEN STREET NW,2024/02/05 05:00:27+00
-76.96800062,38.86908436,89973,Ward 7,"1711 28th Street Southeast, Washington, District of Columbia 20020",1711 28th Street Apartments,Completed 2015 to Date,DHCD,14,38.86907691,-76.96799835,7,3,0,4,0,,57692,402777.15,133473.05,1711 28TH STREET SE,2024/02/05 05:00:27+00
-76.96934575,38.85589045,89974,Ward 8,"2483 Alabama Avenue Southeast, Washington, District of Columbia 20020",2483 Alabama Avenue Apartments,Under Construction,DCHFA DHCD,86,38.85586545,-76.9696307,18,59,9,0,0,,46814,402660.91,132008.39,2483 ALABAMA AVENUE SE,2024/02/05 05:00:27+00
-76.9346423,38.90309098,89975,Ward 7,"4726 Sheriff Road Northeast, Washington, District of Columbia 20019",Deanwood Station,Pipeline,DHCD OP,15,38.90308352,-76.93464004,2,2,0,11,0,21-21,311494,405669.33,137249.59,4726 SHERIFF ROAD NE,2024/02/05 05:00:27+00
-76.92927952,38.89935335,89976,Ward 7,"737 50th Street Northeast, Washington, District of Columbia 20019",H.R. Crawford Gardens,Under Construction,DCHFA DHCD,76,38.8993459,-76.92927725,16,60,0,0,0,,78489,406134.82,136835.03,737 50TH STREET NE,2024/02/05 05:00:27+00
-76.98763937,38.86115925,89977,Ward 8,"2352 High Street Southeast, Washington, District of Columbia 20020","2352-2360 High Street, SE",Pipeline,DHCD,22,38.8611518,-76.9876371,0,13,0,9,0,,286958,401072.99,132592.89,2352 HIGH STREET SE,2024/02/05 05:00:27+00
-76.97299935,38.84754504,89978,Ward 8,"2200 Savannah Street Southeast, Washington, District of Columbia 20020",Ridgecrest Village Apartments - Ph 1,Completed 2015 to Date,DCHFA DHCD,140,38.84753759,-76.97299708,28,35,57,20,0,,150312,402344.06,131081.89,2200 SAVANNAH STREET SE,2024/02/05 05:00:27+00
-77.02069263,38.91392303,89979,Ward 2,"614 S Street Northwest, Washington, District of Columbia 20001",S Street Village,Pipeline,DCHFA OP Amazon Housing Equity Fund,90,38.91391557,-77.02069034,0,0,90,0,0,21-15,279855,398205.59,138450.21,614 S STREET NW,2024/02/05 05:00:27+00
-77.02351036,38.94061333,89980,Ward 4,"4040 8th Street Northwest, Washington, District of Columbia 20011",Small Rental Preservation Project - Phase II,Pipeline,DHCD,44,38.94060586,-77.02350807,11,17,16,0,0,,289376,397961.98,141413.12,4040 A 8TH STREET NW,2024/02/05 05:00:27+00
-77.00757703,38.83522688,89981,Ward 8,"3800 South Capitol Street Southeast, Washington, District of Columbia 20032",South Place Apartments,Pipeline,DHCD,0,38.83521944,-77.00757475,0,0,0,0,0,,150759,399342.34,129714.17,3800 SOUTH CAPITOL STREET SE,2024/02/05 05:00:27+00
-77.00093617,38.82923136,89982,Ward 8,"4201 4th Street Southeast, Washington, District of Columbia 20032",Southern Hills Apartments Phase 1,Pipeline,DCHFA DHCD,81,38.82933303,-77.00151503,34,29,18,0,0,,149584,399918.91,129048.6,4201 4TH STREET SE,2024/02/05 05:00:27+00
-77.01901946,38.95675752,89983,Ward 4,"429 Kennedy Street Northwest, Washington, District of Columbia 20011",429 - 431 Kennedy Street NW,Under Construction,DHCD,4,38.95666512,-77.01895634,0,1,3,0,0,,248771,398351.69,143205.18,429 KENNEDY STREET NW,2024/02/05 05:00:27+00
-76.97494691,38.90228997,89984,Ward 5,"2001 I Street Northeast, Washington, District of Columbia 20002",2001 I Street NE,Completed 2015 to Date,DHCD,1,38.90229037,-76.97492007,0,0,1,0,0,,53151,402173.33,137158.94,2001 I STREET NE,2024/02/05 05:00:27+00
-77.0108619,38.95635553,89985,Ward 4,"22 Kennedy Street Northwest, Washington, District of Columbia 20011",22 Kennedy St. Condos,Under Construction,DHCD,6,38.95634773,-77.0108596,0,1,0,5,0,,245912,399058.74,143160.44,22 KENNEDY STREET NW,2024/02/05 05:00:27+00
-76.97399137,38.88534051,89986,Ward 7,"1900 Massachusetts Avenue Southeast, Washington, District of Columbia 20003",Hill East Phase II - Bundle 1,Pipeline,DMPED,633,38.88533272,-76.9739891,159,146,12,316,0,23-28,301068,402256.75,135277.44,1900 MASSACHUSETTS AVENUE SE,2024/02/05 05:00:27+00
-76.99537898,38.84711674,89987,Ward 8,"2730 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20032","STE - Parcels 7, 8, & 9",Pipeline,DMPED,283,38.84710897,-76.9953767,50,139,0,94,0,,311840,400401.34,131034.01,2730 MARTIN LUTHER KING JR AVENUE SE,2024/02/05 05:00:27+00
-77.02119762,38.9098754,89988,Ward 2,"631 P Street Northwest, Washington, District of Columbia 20001",7th and P St NW,Pipeline,DMPED OP,29,38.90986761,-77.02119532,3,7,0,19,0,20-27,279864,398161.69,138000.9,631 P STREET NW,2024/02/05 05:00:27+00
-76.99020482,38.84619513,89989,Ward 8,"1110 Oak Drive Southeast, Washington, District of Columbia 20020",STE - St. Elizabeths Parcel 15,Pipeline,DMPED,151,38.84624644,-76.99011107,33,87,0,31,0,,328140,400850.51,130931.74,1110 OAK DRIVE SE,2024/02/05 05:00:27+00
-76.98840744,38.8482733,89990,Ward 8,"1100 Alabama Avenue Southeast, Washington, District of Columbia 20032",STE - Parcel 13,Pipeline,DMPED,126,38.84826586,-76.98840517,32,94,0,0,0,,307946,401006.51,131162.45,1100 ALABAMA AVENUE SE,2024/02/05 05:00:27+00
-76.93360508,38.88399877,89991,Ward 7,"4650 Benning Road Southeast, Washington, District of Columbia 20019",Fletcher-Johnson,Pipeline,DMPED,225,38.88399098,-76.93360282,19,191,0,15,0,,288259,405760.84,135130.27,4650 BENNING ROAD SE,2024/02/05 05:00:27+00
-76.92779125,38.89899805,89992,Ward 7,"726 51st Street Northeast, Washington, District of Columbia 20019",726 51st St NE,Pipeline,DHCD,6,38.89899026,-76.92778899,0,1,5,0,0,,336089,406263.95,136795.69,726 51ST STREET NE,2024/02/05 05:00:27+00
-76.99126645,38.90000105,89993,Ward 6,"1101 H Street Northeast, Washington, District of Columbia 20002",1101 H St. NE,Under Construction,DHCD,4,38.8999936,-76.99126417,0,1,0,3,0,,74402,400757.78,136904.59,1101 H STREET NE,2024/02/05 05:00:27+00
-77.00587816,38.96376338,89994,Ward 4,"6101 Sligo Mill Road Northeast, Washington, District of Columbia 20011",6101 Sligo Mill Road,Pipeline,OP,11,38.96375591,-77.00587587,0,0,11,0,0,30-May,311070,399490.76,143982.74,6101 SLIGO MILL ROAD NE,2024/02/05 05:00:27+00
-77.03251727,38.91757709,89995,Ward 1,"2000 14th Street Northwest, Washington, District of Columbia 20005",Reeves Center Redevelopment,Pipeline,DMPED,97,38.9175693,-77.03251498,25,72,0,0,0,,239976,397180.22,138856.14,2000 14TH STREET NW,2024/02/05 05:00:27+00
-77.03945693,38.92080165,89996,Ward 1,"1724 Kalorama Road Northwest, Washington, District of Columbia 20009",EucKal - 1724 Kalorama Rd,Under Construction,DCHFA DHCD,25,38.92079419,-77.03945464,9,16,0,0,0,,277127,396578.55,139214.33,1724 KALORAMA ROAD NW,2024/02/05 05:00:27+00
-77.03441645,38.92335413,89997,Ward 1,"1460 Euclid Street Northwest, Washington, District of Columbia 20009",EucKal - 1460 Euclid St,Completed 2015 to Date,DCHFA DHCD,25,38.92334667,-77.03441416,25,0,0,0,0,,234211,397015.76,139497.5,1460 EUCLID STREET NW,2024/02/05 05:00:27+00
-77.01605841,38.97375031,89998,Ward 4,"218 Vine Street Northwest, Washington, District of Columbia 20012",218 Vine Street - 9%,Completed 2015 to Date,DHCD,37,38.97374251,-77.01605612,0,37,0,0,0,,300685,398608.67,145091.49,218 VINE STREET NW,2024/02/05 05:00:27+00
-76.99987986,38.82703167,89999,Ward 8,"4232 4th Street Southeast, Washington, District of Columbia 20032",Cascade Park 2019 - 9%,Completed 2015 to Date,DHCD,73,38.8270239,-76.99987758,19,35,10,9,0,,149605,400010.63,128804.42,4232 4TH STREET SE,2024/02/05 05:00:27+00
-77.07839471,38.94059156,90000,Ward 3,"20 Ridge Square Northwest, Washington, District of Columbia 20016",City Ridge (former Fannie Mae) - Pkg 04,Completed 2015 to Date,DHCD,37,38.94058377,-77.0783924,0,3,34,0,0,,331637,393203.81,141413.36,20 RIDGE SQUARE NW,2024/02/05 05:00:27+00
-77.0772534,38.94171016,90001,Ward 3,"4000 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",Upton Place - 4000 Wisconsin Ave NW,Under Construction,DHCD,65,38.94170237,-77.07725109,0,7,58,0,0,,222230,393302.86,141537.45,4000 WISCONSIN AVENUE NW,2024/02/05 05:00:27+00
-77.05813847,38.93445352,90002,Ward 3,"3408 Connecticut Avenue Northwest, Washington, District of Columbia 20008",3400 - 3408 Connecticut Ave. NW,Under Construction,DHCD,3,38.93447055,-77.05821888,0,0,3,0,0,,331715,394959.48,140730.67,3408 CONNECTICUT AVENUE NW,2024/02/05 05:00:27+00
-77.06220983,38.9427196,90003,Ward 3,"4111 Connecticut Avenue Northwest, Washington, District of Columbia 20008",The Claire - 4111-4113 Connecticut Ave,Completed 2015 to Date,DHCD,2,38.94265626,-77.06225062,0,0,2,0,0,,219406,394607.11,141648.51,4111 CONNECTICUT AVENUE NW,2024/02/05 05:00:27+00
-76.98149849,38.89912493,90004,Ward 7,"721 16th Street Northeast, Washington, District of Columbia 20002",721 16th St NE,Completed 2015 to Date,DHCD,1,38.89911748,-76.98149621,0,0,1,0,0,,77702,401605.11,136807.46,721 16TH STREET NE,2024/02/05 05:00:27+00
-77.02299448,38.9565606,90005,Ward 4,"715 Kennedy Street Northwest, Washington, District of Columbia 20011",715 Kennedy St NW,Under Construction,DHCD,1,38.95655314,-77.02299219,0,0,1,0,0,,250277,398007.15,143183.4,715 KENNEDY STREET NW,2024/02/05 05:00:27+00
-77.02653318,38.94437625,90006,Ward 4,"4406 Georgia Avenue Northwest, Washington, District of Columbia 20011",4406 Georgia Ave NW,Under Construction,DHCD,7,38.94436879,-77.02653088,0,1,6,0,0,,252661,397700.04,141830.91,4406 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-76.97399137,38.88534051,90007,Ward 7,"1900 Massachusetts Avenue Southeast, Washington, District of Columbia 20003",Hill East Phase II - Bundle 2,Pipeline,DMPED,741,38.88533272,-76.9739891,203,204,0,334,0,,301068,402256.75,135277.44,1900 MASSACHUSETTS AVENUE SE,2024/02/05 05:00:27+00
-77.03298843,38.94673541,90008,Ward 4,"4618 14th Street Northwest, Washington, District of Columbia 20011",Dance Loft PUD - 4618 14th Street NW,Pipeline,OP,90,38.94672795,-77.03298613,22,23,45,0,0,21-18,255583,397140.53,142092.98,4618 14TH STREET NW,2024/02/05 05:00:27+00
-76.99424316,38.92408774,90009,Ward 5,"2640 Reed Street Northeast, Washington, District of Columbia 20018",Reed Street NE PUD,Pipeline,OP,105,38.92408028,-76.99424088,6,6,84,9,0,22-04,45500,400499.4,139578.39,2640 REED STREET NE,2024/02/05 05:00:27+00
-77.02411004,38.88055224,90010,Ward 6,"800 9th Street Southwest, Washington, District of Columbia 20024",801 Maine Ave SW PUD,Pipeline,OP,75,38.88054446,-77.02410775,0,8,67,0,0,22-06,276806,397908.23,134745.86,800 9TH STREET SW,2024/02/05 05:00:27+00
-77.01140607,38.87029865,90011,Ward 6,"113 Potomac Avenue Southwest, Washington, District of Columbia 20024",Vermeer - 113 Potomac Ave SW,Under Construction,DHCD,41,38.87018191,-77.01182967,0,0,41,0,0,,277738,399010.38,133607.42,113 POTOMAC AVENUE SW,2024/02/05 05:00:27+00
-76.99254416,38.90397518,90012,Ward 5,"1006 Florida Avenue Northeast, Washington, District of Columbia 20002","Florida Ave. Flats, 1006 Florida Ave. NE",Under Construction,DHCD,1,38.90401555,-76.99248954,0,0,0,1,0,,76374,400646.91,137345.74,1006 FLORIDA AVENUE NE,2024/02/05 05:00:27+00
-76.98097176,38.8615685,90013,Ward 8,"2336 Green Street Southeast, Washington, District of Columbia 20020",2336 Green Street SE,Under Construction,DHCD,2,38.86156072,-76.98096948,0,0,2,0,0,,48307,401651.67,132638.42,2336 GREEN STREET SE,2024/02/05 05:00:27+00
-76.97282683,38.93035658,90014,Ward 5,"2365 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",2365 Rhode Island Ave. NE,Under Construction,DHCD,4,38.93034879,-76.97282456,0,0,0,4,0,,48109,402356.3,140274.62,2365 RHODE ISLAND AVENUE NE,2024/02/05 05:00:27+00
-76.97985618,38.90327337,90015,Ward 5,"1019 17th Place Northeast, Washington, District of Columbia 20002",1019 17th Place NE,Completed 2015 to Date,DHCD,1,38.90326591,-76.97985391,0,0,0,1,0,,75491,401747.47,137268,1019 17TH PLACE NE,2024/02/05 05:00:27+00
-76.99101333,38.92255207,90016,Ward 5,"1009 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1009 Rhode Island Ave. NE,Completed 2015 to Date,DHCD,1,38.92260821,-76.99103929,0,0,1,0,0,,75934,400779.49,139407.94,1009 RHODE ISLAND AVENUE NE,2024/02/05 05:00:27+00
-77.02915896,38.95816396,90017,Ward 4,"1212 Madison Street Northwest, Washington, District of Columbia 20011",1212 Madison Street NW,Under Construction,DHCD,1,38.9581565,-77.02915667,0,0,0,1,0,,253104,397472.9,143361.54,1212 MADISON STREET NW,2024/02/05 05:00:27+00
-77.02768714,38.93595386,90018,Ward 4,"1015 Spring Road Northwest, Washington, District of Columbia 20010",The Rows at Spring Flats,Completed 2015 to Date,DMPED DHCD,0,38.93594607,-77.02768484,0,0,0,0,3,,320397,397599.72,140895.98,1015 SPRING ROAD NW,2024/02/05 05:00:27+00
-77.08244322,38.96277337,90019,Ward 3,"5455 Western Avenue Northwest, Washington, District of Columbia 20015",Lisner Home Senior Residential,Under Construction,DCHFA DHCD OP,93,38.96276557,-77.08244091,52,41,0,0,0,21-11,337368,392855.05,143876.05,5455 WESTERN AVENUE NW,2024/02/05 05:00:27+00
-77.08576976,38.95972628,90020,Ward 3,"5300 Wisconsin Avenue Northwest, Washington, District of Columbia 20015",Mazza Gallerie Redevelopment,Under Construction,DHCD,41,38.95971848,-77.08576744,0,4,37,0,0,,265944,392566.43,143538.06,5300 WISCONSIN AVENUE NW,2024/02/05 05:00:27+00
-77.08455379,38.95973752,90021,Ward 3,"5333 Wisconsin Avenue Northwest, Washington, District of Columbia 20015",Friendship Center Redevelopment - 5333 Wisconsin Ave,Pipeline,OP,55,38.95972972,-77.08455148,2,26,27,0,0,96-13A,265947,392671.82,143539.21,5333 WISCONSIN AVENUE NW,2024/02/05 05:00:27+00
-77.06729491,38.91711912,90022,Ward 2,"3300 Whitehaven Street, Washington, District of Columbia 20007",GU Harris Building Redevelopment - 3300 Whitehaven NW,Pipeline,DHCD OP,38,38.91711166,-77.06729261,0,1,37,0,0,,279700,394164.18,138806.95,3300 WHITEHAVEN STREET NW,2024/02/05 05:00:27+00
-77.08305179,38.95666164,90023,Ward 3,"5151 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",Fox 5 Redevelopment - 5151 Wisconsin,Pipeline,DHCD,23,38.95665418,-77.08304948,0,0,23,0,0,,266466,392801.69,143197.64,5151 WISCONSIN AVENUE NW,2024/02/05 05:00:27+00
-76.98581804,38.86669228,90024,Ward 8,"1337 Good Hope Road Southeast, Washington, District of Columbia 20020",Hope View Apartments,Pipeline,DHCD,42,38.86668483,-76.98581576,16,15,0,11,0,,66860,401230.97,133207.12,1337 GOOD HOPE ROAD SE,2024/02/05 05:00:27+00
-77.02373032,38.95618157,90025,Ward 4,"732 Kennedy Street Northwest, Washington, District of Columbia 20011",732 Kennedy St NW,Under Construction,DHCD,1,38.95617411,-77.02372803,0,0,1,0,0,,285395,397943.36,143141.34,732 KENNEDY STREET NW,2024/02/05 05:00:27+00
-76.98298695,38.89009904,90026,Ward 7,"1516 East Capitol Street Northeast, Washington, District of Columbia 20003",1516 East Capitol Street NE,Under Construction,DHCD,2,38.89009159,-76.98298468,0,0,0,2,0,,61727,401476.18,135805.49,1516 EAST CAPITOL STREET NE,2024/02/05 05:00:27+00
-77.00578775,38.94449244,90027,Ward 5,"98 Webster Street Northeast, Washington, District of Columbia 20011",98 Webster Street NE,Pipeline,DHCD,1,38.94448498,-77.00578546,0,1,0,0,0,,82934,399498.46,141843.49,98 WEBSTER STREET NE,2024/02/05 05:00:27+00
-77.00102414,38.90806772,90028,Ward 5,"325 Morse Street Northeast, Washington, District of Columbia 20002",The Gantry  (Building B) - Union Market Terminal Stage 1 Consolidated PUD,Completed 2015 to Date,DHCD OP,11,38.90792947,-77.00087624,0,6,0,5,0,15-27,302079,399911.37,137800.02,325 MORSE STREET NE,2024/02/05 05:00:27+00
-76.99987984,38.9095887,90029,Ward 5,"300 Neal Place Northeast, Washington, District of Columbia 20002",Building D (Theory) - Union Market Terminal Stage 2 PUD,Completed 2015 to Date,DHCD OP,17,38.90958091,-76.99987755,0,9,0,8,0,15-27E,336867,400010.62,137968.86,300 NEAL PLACE NE,2024/02/05 05:00:27+00
-77.02270629,38.91312794,90030,Ward 2,"1707 8th Street Northwest, Washington, District of Columbia 20001",1707 8th St NW PUD,Pipeline,OP,48,38.91312049,-77.02270399,0,2,46,0,0,22-09,279305,398030.93,138361.99,1707 8TH STREET NW,2024/02/05 05:00:27+00
-76.93905279,38.89100143,90031,Ward 7,"4435 Benning Road Northeast, Washington, District of Columbia 20019",Benning Road Metro - 4401-4435 Benning Road NE,Pipeline,DCHFA DHCD OP,109,38.89099398,-76.93905053,22,65,0,22,0,22-08,21194,405287.66,135907.29,4435 BENNING ROAD NE,2024/02/05 05:00:27+00
-76.96915688,38.87358194,90032,Ward 7,"1325 27th Street Southeast, Washington, District of Columbia 20020",Park27 - Minnesota and 27th,Completed 2015 to Date,DHCD,26,38.87357416,-76.9691546,0,12,6,8,0,,320165,402676.64,133972.28,1325 27TH STREET SE,2024/02/05 05:00:27+00
-77.01041394,38.90292638,90033,Ward 6,"33 K Street Northwest, Washington, District of Columbia 20001",Northwest One - Phase II,Under Construction,DMPED DCHA DCHFA DHCD,212,38.90291892,-77.01041165,83,0,129,0,0,,237134,399096.89,137229.34,33 K STREET NW,2024/02/05 05:00:27+00
-77.01805709,38.91607223,90034,Ward 1,"421 T Street Northwest, Washington, District of Columbia 20001",421 T St NW,Under Construction,DHCD,2,38.91606444,-77.0180548,0,0,0,2,0,,229816,398434.21,138688.74,421 T STREET NW,2024/02/05 05:00:27+00
-77.07774043,38.9399371,90035,Ward 3,"30 Ridge Square Northwest, Washington, District of Columbia 20016",City Ridge (former Fannie Mae) - Pkg 03,Completed 2015 to Date,DHCD,19,38.9399293,-77.07773812,0,1,18,0,0,,331635,393260.47,141340.66,30 RIDGE SQUARE NW,2024/02/05 05:00:27+00
-77.00329991,38.90218973,90036,Ward 6,"201 K Street Northeast, Washington, District of Columbia 20002",201 K Street NE,Under Construction,DHCD,5,38.90225131,-77.00326708,0,0,5,0,0,,334693,399713.96,137147.52,201 K STREET NE,2024/02/05 05:00:27+00
-77.03246698,38.93932417,90037,Ward 4,"3923 14th Street Northwest, Washington, District of Columbia 20011",3923 14th Street NW,Under Construction,DHCD,1,38.93931671,-77.03246468,0,1,0,0,0,,224888,397185.44,141270.25,3923 14TH STREET NW,2024/02/05 05:00:27+00
-77.02270193,38.87915532,90038,Ward 6,"807 Maine Avenue Southwest, Washington, District of Columbia 20024",807 Maine Ave SW PUD,Pipeline,OP,27,38.87914754,-77.02269964,0,3,24,0,0,22-11,302923,398030.37,134590.76,807 MAINE AVENUE SW,2024/02/05 05:00:27+00
